,NIC_PT,NAME,NUI_PT,time,state,county,SAEPOVRTALL_PT,SAEPOVALL_PT
2356,13318,"Saluda County, SC",2805,2016,45,081,16.7,3329
2357,215601,"Spartanburg County, SC",31050,2016,45,083,15.6,45637
2358,77206,"Sumter County, SC",10544,2016,45,085,20.4,21320
2359,19365,"Union County, SC",2504,2016,45,087,21.2,5756
2360,21255,"Williamsburg County, SC",2977,2016,45,089,29.8,9141
2361,197511,"York County, SC",22999,2016,45,091,10.7,27264
2362,1831,"Aurora County, SD",266,2016,46,003,10.4,275
2363,12748,"Beadle County, SD",1898,2016,46,005,14,2484
2364,2294,"Bennett County, SD",605,2016,46,007,33.8,1159
2365,3826,"Bon Homme County, SD",457,2016,46,009,14.6,811
2366,24935,"Brookings County, SD",2291,2016,46,011,14,4307
2367,29102,"Brown County, SD",2987,2016,46,013,10.6,4025
2368,3543,"Brule County, SD",646,2016,46,015,12.7,652
2369,1474,"Buffalo County, SD",321,2016,46,017,39.5,804
2370,7096,"Butte County, SD",988,2016,46,019,13.9,1399
2371,937,"Campbell County, SD",98,2016,46,021,9.6,131
2372,6125,"Charles Mix County, SD",1250,2016,46,023,21.7,1951
2373,2519,"Clark County, SD",367,2016,46,025,11.6,398
2374,9103,"Clay County, SD",1246,2016,46,027,20,2393
2375,21283,"Codington County, SD",2112,2016,46,029,11.8,3264
2376,2858,"Corson County, SD",657,2016,46,031,39.1,1614
2377,5446,"Custer County, SD",652,2016,46,033,10.6,882
2378,14429,"Davison County, SD",1376,2016,46,035,10.8,2069
2379,3474,"Day County, SD",620,2016,46,037,14,759
2380,2952,"Deuel County, SD",348,2016,46,039,9.8,411
2381,4065,"Dewey County, SD",946,2016,46,041,27.5,1571
2382,1926,"Douglas County, SD",241,2016,46,043,11,309
2383,2802,"Edmunds County, SD",293,2016,46,045,10.1,377
2384,4307,"Fall River County, SD",491,2016,46,047,12.9,862
2385,1653,"Faulk County, SD",146,2016,46,049,13.8,298
2386,5083,"Grant County, SD",540,2016,46,051,9.9,705
2387,2622,"Gregory County, SD",475,2016,46,053,15.9,655
2388,1273,"Haakon County, SD",177,2016,46,055,11.2,209
2389,4474,"Hamlin County, SD",460,2016,46,057,9.5,557
2390,2282,"Hand County, SD",208,2016,46,059,9,295
2391,2654,"Hanson County, SD",258,2016,46,061,8.8,282
2392,925,"Harding County, SD",121,2016,46,063,11.4,143
2393,12903,"Hughes County, SD",1363,2016,46,065,8.5,1430
2394,5035,"Hutchinson County, SD",598,2016,46,067,12.7,872
2395,928,"Hyde County, SD",95,2016,46,069,9.3,122
2396,2180,"Jackson County, SD",587,2016,46,071,30.7,1011
2397,1354,"Jerauld County, SD",136,2016,46,073,12.6,240
2398,605,"Jones County, SD",112,2016,46,075,13,120
2399,3534,"Kingsbury County, SD",318,2016,46,077,9.4,457
2400,8797,"Lake County, SD",798,2016,46,079,8.6,1049
2401,17739,"Lawrence County, SD",1866,2016,46,081,11.9,2907
2402,46501,"Lincoln County, SD",2582,2016,46,083,3.7,2007
2403,2643,"Lyman County, SD",569,2016,46,085,22.3,860
2404,4044,"McCook County, SD",432,2016,46,087,10,545
2405,1585,"McPherson County, SD",180,2016,46,089,15.1,340
2406,3186,"Marshall County, SD",625,2016,46,091,11,508
2407,20539,"Meade County, SD",2349,2016,46,093,9.9,2666
2408,1371,"Mellette County, SD",317,2016,46,095,33,676
2409,1620,"Miner County, SD",154,2016,46,097,12.2,272
2410,143450,"Minnehaha County, SD",15523,2016,46,099,9.9,18046
2411,4575,"Moody County, SD",782,2016,46,101,10.5,676
2412,10796,"Oglala Lakota County, SD",1983,2016,46,102,40.7,5854
2413,79662,"Pennington County, SD",9220,2016,46,103,14.5,15515
2414,1941,"Perkins County, SD",311,2016,46,105,12.7,374
2415,1448,"Potter County, SD",159,2016,46,107,9.8,219
2416,6634,"Roberts County, SD",1458,2016,46,109,17.9,1801
2417,1762,"Sanborn County, SD",178,2016,46,111,11.7,268
2418,4444,"Spink County, SD",501,2016,46,115,11,676
2419,2215,"Stanley County, SD",223,2016,46,117,7.9,237
2420,1014,"Sully County, SD",124,2016,46,119,7.2,102
2421,7365,"Todd County, SD",1503,2016,46,121,48.6,4928
2422,3552,"Tripp County, SD",621,2016,46,123,17.3,928
2423,5978,"Turner County, SD",596,2016,46,125,9.2,752
2424,11864,"Union County, SD",797,2016,46,127,6.6,981
2425,3648,"Walworth County, SD",522,2016,46,129,14.8,810
2426,15322,"Yankton County, SD",1510,2016,46,135,11.8,2428
2427,2050,"Ziebach County, SD",456,2016,46,137,43.7,1223
2428,54760,"Anderson County, TN",5550,2016,47,001,14.4,10753
2429,34639,"Bedford County, TN",5173,2016,47,003,14.7,6885
2430,10684,"Benton County, TN",1431,2016,47,005,17.9,2831
2431,8150,"Bledsoe County, TN",1331,2016,47,007,23.8,2889
2432,92081,"Blount County, TN",10388,2016,47,009,11.4,14401
2433,73780,"Bradley County, TN",11037,2016,47,011,14.2,14448
2434,27589,"Campbell County, TN",3616,2016,47,013,24.1,9398
2435,9963,"Cannon County, TN",1339,2016,47,015,15.5,2149
2436,19110,"Carroll County, TN",2102,2016,47,017,18.3,4894
2437,38850,"Carter County, TN",5004,2016,47,019,21.5,11903
2438,30766,"Cheatham County, TN",3197,2016,47,021,11.1,4375
2439,11670,"Chester County, TN",1538,2016,47,023,16,2573
2440,21972,"Claiborne County, TN",2461,2016,47,025,25.4,7735
2441,5049,"Clay County, TN",714,2016,47,027,22,1681
2442,24589,"Cocke County, TN",3002,2016,47,029,24.2,8448
2443,39910,"Coffee County, TN",4851,2016,47,031,14.3,7705
2444,10053,"Crockett County, TN",1620,2016,47,033,17.6,2491
2445,35796,"Cumberland County, TN",5013,2016,47,035,15.3,8841
2446,507673,"Davidson County, TN",73272,2016,47,037,15.1,99415
2447,7845,"Decatur County, TN",1084,2016,47,039,18.8,2164
2448,13555,"DeKalb County, TN",2007,2016,47,041,19.8,3760
2449,38737,"Dickson County, TN",4878,2016,47,043,13.5,6973
2450,27720,"Dyer County, TN",3029,2016,47,045,20,7402
2451,28438,"Fayette County, TN",2904,2016,47,047,14.5,5655
2452,12233,"Fentress County, TN",1728,2016,47,049,21.4,3812
2453,28132,"Franklin County, TN",3434,2016,47,051,15.5,6143
2454,36256,"Gibson County, TN",3673,2016,47,053,16.9,8157
2455,20337,"Giles County, TN",2662,2016,47,055,16.7,4751
2456,16208,"Grainger County, TN",2230,2016,47,057,20,4563
2457,47062,"Greene County, TN",5761,2016,47,059,17,11398
2458,8889,"Grundy County, TN",1434,2016,47,061,22.6,2969
2459,44655,"Hamblen County, TN",6756,2016,47,063,18.5,11601
2460,262008,"Hamilton County, TN",28689,2016,47,065,13.5,47050
2461,4489,"Hancock County, TN",603,2016,47,067,30.9,1983
2462,15388,"Hardeman County, TN",1886,2016,47,069,25.2,5443
2463,17501,"Hardin County, TN",2293,2016,47,071,21.5,5438
2464,39953,"Hawkins County, TN",4742,2016,47,073,19.2,10717
2465,12964,"Haywood County, TN",1510,2016,47,075,20,3530
2466,20143,"Henderson County, TN",2513,2016,47,077,17.4,4777
2467,21743,"Henry County, TN",2868,2016,47,079,19.5,6187
2468,16751,"Hickman County, TN",2373,2016,47,081,20.7,4754
2469,5649,"Houston County, TN",736,2016,47,083,17.8,1413
2470,13155,"Humphreys County, TN",1424,2016,47,085,18.4,3318
2471,7722,"Jackson County, TN",1166,2016,47,087,21.9,2479
2472,37031,"Jefferson County, TN",4519,2016,47,089,15.7,8112
2473,10652,"Johnson County, TN",1483,2016,47,091,25.4,4038
2474,343142,"Knox County, TN",34810,2016,47,093,14.8,65480
2475,3582,"Lake County, TN",452,2016,47,095,42.7,2151
2476,17903,"Lauderdale County, TN",2257,2016,47,097,24.9,6025
2477,31012,"Lawrence County, TN",4018,2016,47,099,16.7,7076
2478,8288,"Lewis County, TN",1090,2016,47,101,18.5,2163
2479,23977,"Lincoln County, TN",3011,2016,47,103,16.7,5546
2480,33389,"Loudon County, TN",4702,2016,47,105,10.6,5414
2481,37490,"McMinn County, TN",4359,2016,47,107,16.9,8740
2482,17903,"McNairy County, TN",2419,2016,47,109,22,5623
2483,16618,"Macon County, TN",2815,2016,47,111,17.9,4117
2484,70892,"Madison County, TN",7113,2016,47,113,19,17777
2485,20554,"Marion County, TN",2228,2016,47,115,18.3,5157
2486,23639,"Marshall County, TN",3028,2016,47,117,13.2,4148
2487,68305,"Maury County, TN",7117,2016,47,119,11.5,10204
2488,8304,"Meigs County, TN",1123,2016,47,121,18.3,2164
2489,31483,"Monroe County, TN",4468,2016,47,123,19.3,8753
2490,158964,"Montgomery County, TN",15343,2016,47,125,12.9,24640
2491,4512,"Moore County, TN",454,2016,47,127,10.9,678
2492,13889,"Morgan County, TN",1839,2016,47,129,22.7,4368
2493,21384,"Obion County, TN",2681,2016,47,131,18.6,5604
2494,15228,"Overton County, TN",2074,2016,47,133,18.7,4066
2495,5409,"Perry County, TN",716,2016,47,135,22.1,1728
2496,3326,"Pickett County, TN",396,2016,47,137,17,856
2497,11740,"Polk County, TN",1428,2016,47,139,16.2,2670
2498,53541,"Putnam County, TN",7444,2016,47,141,19.2,14046
2499,22503,"Rhea County, TN",3210,2016,47,143,18.2,5739
2500,36819,"Roane County, TN",4027,2016,47,145,14.2,7416
2501,52763,"Robertson County, TN",6192,2016,47,147,10.3,7061
2502,249626,"Rutherford County, TN",24067,2016,47,149,10.3,31097
2503,16027,"Scott County, TN",2017,2016,47,151,22,4755
2504,10493,"Sequatchie County, TN",1224,2016,47,153,17.7,2598
2505,65462,"Sevier County, TN",11903,2016,47,155,15.1,14386
2506,703728,"Shelby County, TN",92483,2016,47,157,20.8,190199
2507,14526,"Smith County, TN",1668,2016,47,159,14.6,2801
2508,9328,"Stewart County, TN",1178,2016,47,161,16.4,2144
2509,109883,"Sullivan County, TN",12070,2016,47,163,16.4,25304
2510,138878,"Sumner County, TN",13249,2016,47,165,9.7,17288
2511,46724,"Tipton County, TN",5161,2016,47,167,16.1,9698
2512,6063,"Trousdale County, TN",846,2016,47,169,15.3,1244
2513,11943,"Unicoi County, TN",1582,2016,47,171,17.3,3006
2514,13659,"Union County, TN",1956,2016,47,173,22.2,4204
2515,3834,"Van Buren County, TN",511,2016,47,175,19.1,1063
2516,28406,"Warren County, TN",4490,2016,47,177,19.4,7736
2517,91752,"Washington County, TN",9940,2016,47,179,14.8,18319
2518,10091,"Wayne County, TN",1404,2016,47,181,20.9,3032
2519,23448,"Weakley County, TN",2501,2016,47,183,20.8,6591
2520,18625,"White County, TN",2325,2016,47,185,17.7,4624
2521,182950,"Williamson County, TN",11006,2016,47,187,5.2,11292
2522,103900,"Wilson County, TN",8508,2016,47,189,8.1,10632
2523,29961,"Anderson County, TX",6394,2016,48,001,20.5,9044
2524,13009,"Andrews County, TX",2897,2016,48,003,11.7,2073
2525,57478,"Angelina County, TX",14196,2016,48,005,19,16085
2526,14445,"Aransas County, TX",3902,2016,48,007,18.8,4751
2527,5810,"Archer County, TX",1263,2016,48,009,10.5,909
2528,1235,"Armstrong County, TX",229,2016,48,011,10.8,197
2529,33953,"Atascosa County, TX",7590,2016,48,013,16.3,7867
2530,19751,"Austin County, TX",4429,2016,48,015,14.3,4213
2531,4445,"Bailey County, TX",1596,2016,48,017,16.6,1165
2532,13050,"Bandera County, TX",2865,2016,48,019,14.6,3138
2533,54280,"Bastrop County, TX",14519,2016,48,021,13.2,10632
2534,2291,"Baylor County, TX",461,2016,48,023,17.6,630
2535,17586,"Bee County, TX",3916,2016,48,025,27,6798
2536,256503,"Bell County, TX",40741,2016,48,027,12.9,42739
2537,1386978,"Bexar County, TX",276390,2016,48,029,16.3,306859
2538,6698,"Blanco County, TX",1935,2016,48,031,10.7,1207
2539,438,"Borden County, TX",69,2016,48,033,10.6,67
2540,10474,"Bosque County, TX",3068,2016,48,035,15.8,2797
2541,61679,"Bowie County, TX",11463,2016,48,037,19.3,16884
2542,258781,"Brazoria County, TX",45562,2016,48,039,9.9,34053
2543,156366,"Brazos County, TX",30850,2016,48,041,24.9,51022
2544,5924,"Brewster County, TX",1276,2016,48,043,14.9,1365
2545,764,"Briscoe County, TX",345,2016,48,045,15.4,226
2546,4770,"Brooks County, TX",1045,2016,48,047,32.2,2299
2547,24461,"Brown County, TX",5028,2016,48,049,17.1,6217
2548,11467,"Burleson County, TX",2713,2016,48,051,14.4,2519
2549,28072,"Burnet County, TX",6937,2016,48,053,11.5,5181
2550,26814,"Caldwell County, TX",7105,2016,48,055,16.6,6552
2551,14811,"Calhoun County, TX",3335,2016,48,057,15.7,3420
2552,8936,"Callahan County, TX",2088,2016,48,059,14.9,2032
2553,254068,"Cameron County, TX",106485,2016,48,061,29.1,121665
2554,8350,"Camp County, TX",2168,2016,48,063,19.2,2456
2555,4301,"Carson County, TX",761,2016,48,065,8.6,519
2556,19885,"Cass County, TX",3637,2016,48,067,17.4,5206
2557,4711,"Castro County, TX",1792,2016,48,069,18.1,1372
2558,29762,"Chambers County, TX",5524,2016,48,071,9.2,3646
2559,31307,"Cherokee County, TX",9108,2016,48,073,19.4,9463
2560,3829,"Childress County, TX",766,2016,48,075,21.5,1203
2561,6642,"Clay County, TX",1411,2016,48,077,13.3,1345
2562,1728,"Cochran County, TX",686,2016,48,079,23.5,665
2563,1989,"Coke County, TX",414,2016,48,081,15.6,501
2564,5069,"Coleman County, TX",1303,2016,48,083,20.1,1681
2565,749098,"Collin County, TX",90995,2016,48,085,6.3,58619
2566,1722,"Collingsworth County, TX",726,2016,48,087,19.7,584
2567,13172,"Colorado County, TX",3218,2016,48,089,14.5,2985
2568,94238,"Comal County, TX",15496,2016,48,091,8.6,11496
2569,7698,"Comanche County, TX",2493,2016,48,093,17.1,2271
2570,1648,"Concho County, TX",372,2016,48,095,25.8,682
2571,25283,"Cooke County, TX",6491,2016,48,097,13.8,5330
2572,48637,"Coryell County, TX",7510,2016,48,099,14.2,8991
2573,786,"Cottle County, TX",280,2016,48,101,21.4,300
2574,3385,"Crane County, TX",834,2016,48,103,10.3,488
2575,2424,"Crockett County, TX",633,2016,48,105,16.9,612
2576,3786,"Crosby County, TX",1041,2016,48,107,24.1,1425
2577,1323,"Culberson County, TX",447,2016,48,109,23.6,516
2578,4723,"Dallam County, TX",1659,2016,48,111,11.3,793
2579,1783772,"Dallas County, TX",492034,2016,48,113,16.3,413956
2580,7650,"Dawson County, TX",2131,2016,48,115,21.4,2508
2581,12370,"Deaf Smith County, TX",3901,2016,48,117,17.1,3177
2582,3312,"Delta County, TX",739,2016,48,119,18.5,953
2583,637846,"Denton County, TX",83638,2016,48,121,8.2,65057
2584,12653,"DeWitt County, TX",2576,2016,48,123,18.2,3462
2585,1069,"Dickens County, TX",337,2016,48,125,21.8,406
2586,7394,"Dimmit County, TX",1650,2016,48,127,27.6,2940
2587,1883,"Donley County, TX",536,2016,48,129,18.6,593
2588,7189,"Duval County, TX",1654,2016,48,131,26.3,2857
2589,10834,"Eastland County, TX",2837,2016,48,133,20,3475
2590,110445,"Ector County, TX",29226,2016,48,135,13.9,21548
2591,1060,"Edwards County, TX",344,2016,48,137,23.3,443
2592,121067,"Ellis County, TX",25255,2016,48,139,9.7,16121
2593,568161,"El Paso County, TX",152482,2016,48,141,22.7,186707
2594,25274,"Erath County, TX",7032,2016,48,143,19.5,7361
2595,9918,"Falls County, TX",2429,2016,48,145,25.6,3915
2596,19758,"Fannin County, TX",5286,2016,48,147,16.1,5015
2597,15283,"Fayette County, TX",3651,2016,48,149,11.1,2750
2598,2431,"Fisher County, TX",524,2016,48,151,15.6,597
2599,3683,"Floyd County, TX",1087,2016,48,153,22.8,1339
2600,668,"Foard County, TX",212,2016,48,155,18,207
2601,580262,"Fort Bend County, TX",79016,2016,48,157,8.3,60925
2602,6866,"Franklin County, TX",1477,2016,48,159,15.8,1659
2603,11468,"Freestone County, TX",2926,2016,48,161,19.1,3435
2604,10661,"Frio County, TX",2674,2016,48,163,25.8,4005
2605,12834,"Gaines County, TX",5733,2016,48,165,14.6,2982
2606,236689,"Galveston County, TX",43977,2016,48,167,12.9,41747
2607,2777,"Garza County, TX",797,2016,48,169,30,1290
2608,14197,"Gillespie County, TX",4392,2016,48,171,9.8,2563
2609,916,"Glasscock County, TX",232,2016,48,173,8.7,114
2610,5030,"Goliad County, TX",835,2016,48,175,14.3,1059
2611,12973,"Gonzales County, TX",4298,2016,48,177,17.1,3519
2612,13451,"Gray County, TX",3881,2016,48,179,19.4,4001
2613,84212,"Grayson County, TX",20325,2016,48,181,13.2,16550
2614,82498,"Gregg County, TX",19949,2016,48,183,17.4,20929
2615,16050,"Grimes County, TX",4279,2016,48,185,16.7,4124
2616,112896,"Guadalupe County, TX",19985,2016,48,187,9.8,15051
2617,20829,"Hale County, TX",6218,2016,48,189,21.6,6809
2618,1683,"Hall County, TX",705,2016,48,191,25.8,795
2619,4704,"Hamilton County, TX",1400,2016,48,193,15.1,1229
2620,3444,"Hansford County, TX",1253,2016,48,195,13.4,730
2621,2365,"Hardeman County, TX",756,2016,48,197,17.8,692
2622,40214,"Hardin County, TX",6950,2016,48,199,10.8,6001
2623,3238911,"Harris County, TX",847947,2016,48,201,16.6,752261
2624,45363,"Harrison County, TX",9562,2016,48,203,17.4,11328
2625,3039,"Hartley County, TX",818,2016,48,205,9.6,452
2626,3077,"Haskell County, TX",882,2016,48,207,24.5,1258
2627,147900,"Hays County, TX",27423,2016,48,209,12.4,24332
2628,2818,"Hemphill County, TX",716,2016,48,211,10,406
2629,48588,"Henderson County, TX",13038,2016,48,213,16.8,13151
2630,521058,"Hidalgo County, TX",220267,2016,48,215,31.2,262028
2631,21166,"Hill County, TX",6194,2016,48,217,16.2,5542
2632,15359,"Hockley County, TX",3768,2016,48,219,17.1,3817
2633,35003,"Hood County, TX",7634,2016,48,221,10.3,5754
2634,23353,"Hopkins County, TX",6293,2016,48,223,15.3,5492
2635,12494,"Houston County, TX",2947,2016,48,225,22.1,4437
2636,21923,"Howard County, TX",4477,2016,48,227,17.9,5478
2637,2281,"Hudspeth County, TX",1023,2016,48,229,21.4,848
2638,60615,"Hunt County, TX",14815,2016,48,231,16.3,14584
2639,14468,"Hutchinson County, TX",3498,2016,48,233,13.1,2783
2640,1078,"Irion County, TX",177,2016,48,235,8,125
2641,4974,"Jack County, TX",1311,2016,48,237,17.2,1315
2642,9903,"Jackson County, TX",2272,2016,48,239,13.5,1966
2643,23617,"Jasper County, TX",4522,2016,48,241,19.2,6652
2644,1001,"Jeff Davis County, TX",406,2016,48,243,13,274
2645,163314,"Jefferson County, TX",40948,2016,48,245,20.1,47920
2646,3399,"Jim Hogg County, TX",837,2016,48,247,27.9,1431
2647,28096,"Jim Wells County, TX",6645,2016,48,249,23.2,9459
2648,113986,"Johnson County, TX",24831,2016,48,251,11.3,18049
2649,9634,"Jones County, TX",2344,2016,48,253,21.3,3138
2650,8591,"Karnes County, TX",1583,2016,48,255,21.8,2677
2651,85050,"Kaufman County, TX",18042,2016,48,257,11.4,13328
2652,29248,"Kendall County, TX",4763,2016,48,259,7.4,3119
2653,274,"Kenedy County, TX",69,2016,48,261,16.2,65
2654,423,"Kent County, TX",107,2016,48,263,11.5,83
2655,28774,"Kerr County, TX",7275,2016,48,265,14.8,7348
2656,2447,"Kimble County, TX",703,2016,48,267,19.4,848
2657,192,"King County, TX",49,2016,48,269,10.7,31
2658,1882,"Kinney County, TX",489,2016,48,271,20,652
2659,20454,"Kleberg County, TX",5426,2016,48,273,22.9,6871
2660,2322,"Knox County, TX",675,2016,48,275,21.1,781
2661,32117,"Lamar County, TX",7814,2016,48,277,19.9,9751
2662,8252,"Lamb County, TX",2648,2016,48,279,21.5,2803
2663,13531,"Lampasas County, TX",3233,2016,48,281,13.6,2793
2664,4077,"La Salle County, TX",833,2016,48,283,26.2,1561
2665,12652,"Lavaca County, TX",2616,2016,48,285,12.5,2418
2666,11057,"Lee County, TX",2531,2016,48,287,12.7,2105
2667,10159,"Leon County, TX",2954,2016,48,289,18,3090
2668,52509,"Liberty County, TX",13595,2016,48,291,15.9,12164
2669,14109,"Limestone County, TX",3686,2016,48,293,21.1,4608
2670,2219,"Lipscomb County, TX",715,2016,48,295,12.4,426
2671,6892,"Live Oak County, TX",1668,2016,48,297,17.2,1874
2672,10716,"Llano County, TX",2572,2016,48,299,13.4,2701
2673,82,"Loving County, TX",22,2016,48,301,13.3,15
2674,216802,"Lubbock County, TX",39443,2016,48,303,18.9,55089
2675,3738,"Lynn County, TX",967,2016,48,305,17.9,1010
2676,4988,"McCulloch County, TX",1310,2016,48,307,18.4,1479
2677,167811,"McLennan County, TX",37861,2016,48,309,18.5,44099
2678,528,"McMullen County, TX",101,2016,48,311,12,95
2679,7441,"Madison County, TX",2096,2016,48,313,17.3,1993
2680,6218,"Marion County, TX",1309,2016,48,315,22.6,2250
2681,3944,"Martin County, TX",1054,2016,48,317,13,738
2682,2147,"Mason County, TX",781,2016,48,319,13.2,543
2683,24656,"Matagorda County, TX",6171,2016,48,321,17.4,6392
2684,35935,"Maverick County, TX",13611,2016,48,323,24.3,13759
2685,32803,"Medina County, TX",6524,2016,48,325,14.4,6746
2686,1081,"Menard County, TX",385,2016,48,327,21.4,446
2687,120025,"Midland County, TX",25409,2016,48,329,9.7,15599
2688,15800,"Milam County, TX",3828,2016,48,331,16.3,3959
2689,2676,"Mills County, TX",846,2016,48,333,15.8,750
2690,4519,"Mitchell County, TX",1134,2016,48,335,21.6,1473
2691,11878,"Montague County, TX",3251,2016,48,337,16.5,3165
2692,400990,"Montgomery County, TX",81793,2016,48,339,10.9,59836
2693,14575,"Moore County, TX",5063,2016,48,341,11.8,2596
2694,7852,"Morris County, TX",1942,2016,48,343,20,2489
2695,607,"Motley County, TX",210,2016,48,345,18.2,210
2696,40880,"Nacogdoches County, TX",11001,2016,48,347,25.4,15402
2697,31363,"Navarro County, TX",8612,2016,48,349,17.8,8491
2698,8890,"Newton County, TX",1827,2016,48,351,22.8,3023
2699,9986,"Nolan County, TX",2097,2016,48,353,18.4,2697
2700,250742,"Nueces County, TX",55992,2016,48,355,15.1,53441
2701,6722,"Ochiltree County, TX",2438,2016,48,357,11.4,1170
2702,1300,"Oldham County, TX",229,2016,48,359,14.3,261
2703,61472,"Orange County, TX",9875,2016,48,361,14,11751
2704,17748,"Palo Pinto County, TX",4851,2016,48,363,16.4,4547
2705,15686,"Panola County, TX",3283,2016,48,365,15.6,3598
2706,91608,"Parker County, TX",17019,2016,48,367,9.3,11838
2707,6323,"Parmer County, TX",2121,2016,48,369,15.5,1500
2708,9338,"Pecos County, TX",2577,2016,48,371,17.1,2376
2709,27015,"Polk County, TX",7577,2016,48,373,20.3,8845
2710,76746,"Potter County, TX",23015,2016,48,375,22,25040
2711,3853,"Presidio County, TX",1568,2016,48,377,24.1,1677
2712,6773,"Rains County, TX",1817,2016,48,379,14.8,1657
2713,97308,"Randall County, TX",14461,2016,48,381,9.1,11784
2714,2508,"Reagan County, TX",696,2016,48,383,11.8,423
2715,1783,"Real County, TX",578,2016,48,385,18.4,609
2716,7306,"Red River County, TX",1887,2016,48,387,17.1,2057
2717,7933,"Reeves County, TX",2088,2016,48,389,25,2943
2718,4760,"Refugio County, TX",977,2016,48,391,15.7,1128
2719,672,"Roberts County, TX",76,2016,48,393,6.6,60
2720,10850,"Robertson County, TX",2653,2016,48,395,18.7,3097
2721,71102,"Rockwall County, TX",10894,2016,48,397,5.2,4845
2722,6510,"Runnels County, TX",1624,2016,48,399,17.2,1766
2723,31533,"Rusk County, TX",8256,2016,48,401,15.6,7461
2724,5837,"Sabine County, TX",1389,2016,48,403,17.5,1779
2725,4990,"San Augustine County, TX",1122,2016,48,405,23.8,1933
2726,17133,"San Jacinto County, TX",4689,2016,48,407,17.7,4876
2727,46609,"San Patricio County, TX",10600,2016,48,409,15.8,10570
2728,2912,"San Saba County, TX",1044,2016,48,411,20.1,1062
2729,1960,"Schleicher County, TX",577,2016,48,413,16.6,503
2730,10955,"Scurry County, TX",2342,2016,48,415,15.2,2377
2731,2134,"Shackelford County, TX",557,2016,48,417,14.8,489
2732,15884,"Shelby County, TX",5362,2016,48,419,21.1,5345
2733,1887,"Sherman County, TX",719,2016,48,421,13.1,397
2734,151044,"Smith County, TX",33998,2016,48,423,15.7,34487
2735,5761,"Somervell County, TX",1323,2016,48,425,10.8,931
2736,39693,"Starr County, TX",15589,2016,48,427,39.9,25257
2737,5392,"Stephens County, TX",1588,2016,48,429,21.4,1876
2738,918,"Sterling County, TX",216,2016,48,431,12.7,169
2739,865,"Stonewall County, TX",195,2016,48,433,15.6,217
2740,2515,"Sutton County, TX",656,2016,48,435,14.1,542
2741,4224,"Swisher County, TX",1258,2016,48,437,22.2,1511
2742,1474557,"Tarrant County, TX",303048,2016,48,439,13.6,270348
2743,94952,"Taylor County, TX",18571,2016,48,441,16.8,22228
2744,472,"Terrell County, TX",130,2016,48,443,18.7,152
2745,7437,"Terry County, TX",2378,2016,48,445,21.8,2532
2746,901,"Throckmorton County, TX",239,2016,48,447,14.9,228
2747,20881,"Titus County, TX",6705,2016,48,449,14.9,4749
2748,79563,"Tom Green County, TX",16506,2016,48,451,13.4,15144
2749,907157,"Travis County, TX",162725,2016,48,453,12.2,143948
2750,8384,"Trinity County, TX",2327,2016,48,455,20.1,2864
2751,12485,"Tyler County, TX",2459,2016,48,457,18.4,3548
2752,27395,"Upshur County, TX",6134,2016,48,459,15.4,6235
2753,2503,"Upton County, TX",647,2016,48,461,13.6,491
2754,17275,"Uvalde County, TX",5022,2016,48,463,25.3,6761
2755,31041,"Val Verde County, TX",9023,2016,48,465,20.7,9703
2756,33551,"Van Zandt County, TX",9532,2016,48,467,14.8,7921
2757,62497,"Victoria County, TX",14481,2016,48,469,14.2,12900
2758,38152,"Walker County, TX",8314,2016,48,471,22.3,12123
2759,30445,"Waller County, TX",9537,2016,48,473,16.5,7591
2760,7924,"Ward County, TX",1911,2016,48,475,12.8,1464
2761,21449,"Washington County, TX",4677,2016,48,477,14.1,4641
2762,174990,"Webb County, TX",66407,2016,48,479,31.8,85150
2763,27074,"Wharton County, TX",7434,2016,48,481,17.4,7163
2764,3551,"Wheeler County, TX",961,2016,48,483,13.4,736
2765,85496,"Wichita County, TX",15908,2016,48,485,16.8,20099
2766,8411,"Wilbarger County, TX",2012,2016,48,487,15.8,1981
2767,11921,"Willacy County, TX",3523,2016,48,489,38.3,7076
2768,412726,"Williamson County, TX",50361,2016,48,491,5.8,30201
2769,34511,"Wilson County, TX",6225,2016,48,493,10.4,4958
2770,5569,"Winkler County, TX",1317,2016,48,495,15,1164
2771,44526,"Wise County, TX",9540,2016,48,497,12,7591
2772,24676,"Wood County, TX",6178,2016,48,499,13.2,5559
2773,5684,"Yoakum County, TX",1754,2016,48,501,12.2,1025
2774,11364,"Young County, TX",3059,2016,48,503,14.6,2599
2775,8864,"Zapata County, TX",3611,2016,48,505,29.1,4162
2776,7907,"Zavala County, TX",1994,2016,48,507,34.4,3991
2777,4800,"Beaver County, UT",656,2016,49,001,8.9,572
2778,42144,"Box Elder County, UT",3848,2016,49,003,9.5,5008
2779,97692,"Cache County, UT",10011,2016,49,005,12.8,15209
2780,14955,"Carbon County, UT",1551,2016,49,007,15.2,3013
2781,695,"Daggett County, UT",75,2016,49,009,8.2,84
2782,289038,"Davis County, UT",20715,2016,49,011,6.3,21271
2783,15369,"Duchesne County, UT",2431,2016,49,013,13.8,2765
2784,7752,"Emery County, UT",741,2016,49,015,12.4,1263
2785,3187,"Garfield County, UT",550,2016,49,017,10.9,524
2786,6736,"Grand County, UT",1090,2016,49,019,12.7,1202
2787,37558,"Iron County, UT",5090,2016,49,021,18.4,9021
2788,8587,"Juab County, UT",975,2016,49,023,10.6,1157
